         OtsuT  KittlerT    LloydT     SungT   RidlerT    HuangT   RameshT      Li1T      Li2T    BrinkT    KapurT    SahooT  ShanbhagT      YenT     TsaiT
3496  0.652941  0.829412  0.540217  0.856863  0.777161  0.903922  0.613725  0.585179  0.609804  0.676471  0.684314  0.691265   0.605882  0.692157  0.758824
3497  0.649020  0.829412  0.521053  0.841176  0.784850  0.896078  0.601961  0.566814  0.594118  0.668627  0.664706  0.675548   0.586275  0.676471  0.750980
3498  0.762745  0.813725  0.501554  0.837255  0.778748  0.884314  0.598039  0.548428  0.578431  0.645098  0.649020  0.656082   0.562745  0.656863  0.743137
3499  0.766667  0.809804  0.485149  0.833333  0.778117  0.892157  0.590196  0.535798  0.574510  0.633333  0.629412  0.640240   0.543137  0.641176  0.735294
3500  0.766667  0.794118  0.469482  0.825490  0.773269  0.880392  0.582353  0.719858  0.562745  0.633333  0.617647  0.624566   0.527451  0.625490  0.719608
3501  0.762745  0.801961  0.453641  0.817647  0.768704  0.880392  0.570588  0.720978  0.554902  0.617647  0.601961  0.608994   0.511765  0.609804  0.715686
3502  0.703922  0.876471  0.628791  0.884314  0.705798  0.923529  0.652941  0.669453  0.680392  0.723529  0.762745  0.769806   0.700000  0.770588  0.809804
3503  0.758824  0.786275  0.439145  0.813725  0.759766  0.864706  0.566667  0.728123  0.719608  0.613725  0.594118  0.597041   0.515686  0.598039  0.707843
3504  0.401961  0.209804  0.327568  0.001961  0.400584  0.398039  0.711765  0.242102  0.339216  0.692157  0.872549  0.761628   0.790196  0.884314  0.676471
3505  0.382353  0.154902  0.311223  0.001961  0.383745  0.350980  0.664706  0.233904  0.319608  0.645098  0.856863  0.849059   0.754902  0.856863  0.641176
3506  0.366667  0.111765  0.297736  0.001961  0.368338  0.727451  0.621569  0.226008  0.311765  0.601961  0.829412  0.829459   0.719608  0.841176  0.605882
3507  0.350980  0.084314  0.278759  0.260784  0.352653  0.692157  0.582353  0.218309  0.300000  0.562745  0.813725  0.813725   0.684314  0.813725  0.574510
3508  0.339216  0.060784  0.263710  0.264706  0.338673  0.672549  0.543137  0.210978  0.288235  0.527451  0.786275  0.786309   0.652941  0.794118  0.543137
3509  0.311765  0.033333  0.234594  0.272549  0.312423  0.605882  0.480392  0.197221  0.268627  0.472549  0.754902  0.747111   0.601961  0.758824  0.492157
3510  0.300000  0.025490  0.223061  0.268627  0.301132  0.582353  0.449020  0.191110  0.260784  0.445098  0.735294  0.727503   0.574510  0.739216  0.468627
3511  0.288235  0.017647  0.207710  0.256863  0.288670  0.562745  0.421569  0.184936  0.252941  0.417647  0.715686  0.707912   0.547059  0.723529  0.449020
3512  0.276471  0.013725  0.195016  0.445098  0.278189  0.547059  0.394118  0.179168  0.241176  0.401961  0.700000  0.688306   0.523529  0.703922  0.429412
3513  0.268627  0.009804  0.183017  0.449020  0.431715  0.519608  0.374510  0.173486  0.233333  0.386275  0.680392  0.672603   0.500000  0.684314  0.413725
3514  0.260784  0.009804  0.171509  0.437255  0.435704  0.484314  0.684314  0.168451  0.225490  0.378431  0.664706  0.653012   0.476471  0.668627  0.394118
3515  0.252941  0.005882  0.160293  0.421569  0.407494  0.472549  0.668627  0.402051  0.221569  0.366667  0.645098  0.637324   0.452941  0.652941  0.382353
3516  0.394118  0.005882  0.148499  0.405882  0.396071  0.456863  0.652941  0.391115  0.213725  0.362745  0.629412  0.617738   0.433333  0.637255  0.362745
3517  0.374510  0.005882  0.139064  0.398039  0.395919  0.429412  0.649020  0.372608  0.209804  0.358824  0.613725  0.602052   0.413725  0.621569  0.354902
3518  0.323529  0.045098  0.249304  0.264706  0.325082  0.649020  0.511765  0.203978  0.280392  0.496078  0.774510  0.766719   0.629412  0.778431  0.515686
3519  0.374510  0.005882  0.127751  0.374510  0.374431  0.413725  0.641176  0.350852  0.350980  0.362745  0.598039  0.586366   0.394118  0.605882  0.339216
3520  0.676471  0.758824  0.554522  0.743137  0.678193  0.747059  0.488235  0.658027  0.664706  0.570588  0.672549  0.683632   0.237255  0.688235  0.688235
3521  0.633333  0.719608  0.499736  0.703922  0.637641  0.680392  0.500000  0.610891  0.617647  0.554902  0.633333  0.639621   0.386275  0.645098  0.652941
3522  0.598039  0.680392  0.452555  0.664706  0.599873  0.649020  0.488235  0.568597  0.582353  0.535294  0.598039  0.607869   0.350980  0.613725  0.621569
3523  0.566667  0.645098  0.410128  0.633333  0.567893  0.605882  0.480392  0.532366  0.547059  0.511765  0.574510  0.573712   0.319608  0.578431  0.590196
3524  0.535294  0.609804  0.375347  0.601961  0.540897  0.594118  0.464706  0.500413  0.515686  0.488235  0.547059  0.542639   0.296078  0.547059  0.566667
3525  0.484314  0.543137  0.313629  0.543137  0.485888  0.547059  0.441176  0.442275  0.460784  0.460784  0.492157  0.494190   0.268627  0.496078  0.523529
3526  0.460784  0.511765  0.285750  0.519608  0.465165  0.515686  0.433333  0.418269  0.437255  0.449020  0.464706  0.471059   0.256863  0.472549  0.503922
3527  0.441176  0.480392  0.262243  0.496078  0.445111  0.476471  0.425490  0.395248  0.417647  0.433333  0.452941  0.458681   0.249020  0.460784  0.488235
3528  0.421569  0.452941  0.242008  0.472549  0.426002  0.464706  0.417647  0.375396  0.398039  0.421569  0.441176  0.449581   0.245098  0.452941  0.472549
3529  0.405882  0.425490  0.222621  0.449020  0.407228  0.417647  0.409804  0.355862  0.382353  0.409804  0.425490  0.437596   0.241176  0.441176  0.456863
3530  0.390196  0.401961  0.207305  0.429412  0.391289  0.429412  0.405882  0.339670  0.366667  0.401961  0.413725  0.419123   0.241176  0.421569  0.445098
3531  0.374510  0.374510  0.191477  0.413725  0.375670  0.405882  0.401961  0.324371  0.350980  0.394118  0.394118  0.407201   0.237255  0.409804  0.433333
3532  0.358824  0.354902  0.175054  0.394118  0.362554  0.374510  0.398039  0.309431  0.339216  0.386275  0.382353  0.392111   0.237255  0.394118  0.421569
3533  0.347059  0.331373  0.160486  0.378431  0.347848  0.374510  0.656863  0.296789  0.323529  0.382353  0.370588  0.380272   0.237255  0.382353  0.409804
3534  0.507843  0.574510  0.340513  0.570588  0.512079  0.574510  0.449020  0.469311  0.488235  0.472549  0.511765  0.523768   0.280392  0.527451  0.543137
3535  0.331373  0.307843  0.148235  0.362745  0.335328  0.335294  0.649020  0.284591  0.311765  0.378431  0.362745  0.519171   0.237255  0.374510  0.398039
3536  0.688235  0.982353  0.571121  0.958824  0.692341  0.750980  0.668627  0.628107  0.649020  0.805882  0.990196  0.981228   0.354902  0.990196  0.598039
3537  0.660784  0.982353  0.544156  0.950980  0.664008  0.750980  0.664706  0.590834  0.625490  0.813725  0.990196  0.980410   0.288235  0.990196  0.617647
3538  0.656863  0.978431  0.512319  0.986275  0.656743  0.743137  0.656863  0.553810  0.598039  0.809804  0.986275  0.975258   0.233333  0.986275  0.594118
3539  0.633333  0.970588  0.486237  0.986275  0.637057  0.762745  0.660784  0.533871  0.566667  0.786275  0.986275  0.973769   0.190196  0.986275  0.605882
3540  0.617647  0.966667  0.467821  0.982353  0.623997  0.735294  0.625490  0.514305  0.550980  0.786275  0.982353  0.968583   1.001961  0.982353  0.570588
3541  0.582353  0.958824  0.446144  0.982353  0.598333  0.723529  0.625490  0.469299  0.539216  0.805882  0.982353  0.965829   1.001961  0.982353  0.503922
3542  0.586275  0.954902  0.432484  0.978431  0.587570  0.707843  0.598039  0.481100  0.527451  0.798039  0.978431  0.960806   0.084314  0.978431  0.472549
3543  0.578431  0.950980  0.421693  0.978431  0.584129  0.711765  0.582353  0.464721  0.519608  0.794118  0.978431  0.957796   1.001961  0.978431  0.503922
3544  0.574510  0.947059  0.428472  0.974510  0.576158  0.696078  0.582353  0.450367  0.511765  0.786275  0.974510  0.954681   1.001961  0.974510  0.480392
3545  0.566667  0.947059  0.418423  0.974510  0.568265  0.676471  0.676471  0.435695  0.500000  0.778431  0.974510  0.953304   1.001961  0.974510  0.523529
3546  0.562745  0.943137  0.410832  0.970588  0.562237  0.660784  0.660784  0.431440  0.492157  0.774510  0.970588  0.948556   1.001961  0.970588  0.503922
3547  0.554902  0.939216  0.403597  0.970588  0.556550  0.641176  0.641176  0.420672  0.484314  0.770588  0.970588  0.945337   1.001961  0.970588  0.480392
3548  0.550980  0.935294  0.402680  0.966667  0.555888  0.625490  0.625490  0.411557  0.480392  0.805882  0.966667  0.939924   1.001961  0.966667  0.539216
3549  0.550980  0.931373  0.396468  0.966667  0.552159  0.609804  0.609804  0.403205  0.472549  0.798039  0.966667  0.939761   1.001961  0.966667  0.519608
3550  0.609804  0.962745  0.457272  0.982353  0.610028  0.747059  0.652941  0.490977  0.558824  0.809804  0.982353  0.965775   0.127451  0.982353  0.535294
3551  0.543137  0.927451  0.391389  0.962745  0.554656  0.594118  0.594118  0.395196  0.472549  0.786275  0.962745  0.935025   1.001961  0.962745  0.550980
3552  0.774510  0.790196  0.718739  0.790196  0.772765  0.954902  0.472549  0.761562  0.766667  0.817647  0.860784  0.860186   0.660784  0.860784  0.876471
3553  0.739216  0.750980  0.675961  0.754902  0.739844  0.947059  0.511765  0.723268  0.727451  0.794118  0.829412  0.829020   0.605882  0.829412  0.852941
3554  0.707843  0.711765  0.636864  0.719608  0.706942  0.943137  0.703922  0.687481  0.696078  0.770588  0.813725  0.812907   0.562745  0.813725  0.833333
3555  0.676471  0.672549  0.601267  0.688235  0.678410  0.923529  0.676471  0.654400  0.664706  0.743137  0.786275  0.786066   0.531373  0.786275  0.813725
3556  0.652941  0.637255  0.567824  0.656863  0.652647  0.911765  0.649020  0.623483  0.633333  0.723529  0.762745  0.762537   0.880392  0.762745  0.798039
3557  0.605882  0.562745  0.507830  0.598039  0.604901  0.903922  0.601961  0.566406  0.578431  0.684314  0.715686  0.715478   0.680392  0.715686  0.762745
3558  0.582353  0.531373  0.481688  0.570588  0.583954  0.876471  0.582353  0.541216  0.558824  0.664706  0.696078  0.695870   0.660784  0.696078  0.747059
3559  0.562745  0.500000  0.457182  0.543137  0.564570  0.876471  0.562745  0.517612  0.539216  0.652941  0.680392  0.679764   0.656863  0.676471  0.731373
3560  0.547059  0.468627  0.434459  0.519608  0.548967  0.868627  0.547059  0.495662  0.519608  0.637255  0.660784  0.660350   0.672549  0.652941  0.715686
3561  0.531373  0.433333  0.412523  0.496078  0.530521  0.852941  0.531373  0.474317  0.500000  0.621569  0.641176  0.640756   0.641176  0.641176  0.703922
3562  0.515686  0.405882  0.392449  0.472549  0.737745  0.849020  0.519608  0.454928  0.484314  0.613725  0.621569  0.621353   0.621569  0.621569  0.688235
3563  0.500000  0.382353  0.373755  0.452941  0.730886  0.829412  0.601961  0.436882  0.468627  0.605882  0.609804  0.609152   0.786275  0.609804  0.676471
3564  0.488235  0.354902  0.356102  0.433333  0.729645  0.817647  0.601961  0.419921  0.452941  0.594118  0.590196  0.589975   0.774510  0.590196  0.668627
3565  0.476471  0.331373  0.338845  0.413725  0.723808  0.817647  0.590196  0.688949  0.433333  0.570588  0.574510  0.574075   0.762745  0.574510  0.652941
3566  0.625490  0.598039  0.536637  0.625490  0.627067  0.900000  0.625490  0.593924  0.605882  0.703922  0.739216  0.739007   0.703922  0.739216  0.778431
3567  0.460784  0.307843  0.322847  0.394118  0.718314  0.813725  0.574510  0.689223  0.425490  0.566667  0.562745  0.562516   0.754902  0.562745  0.645098
3568  0.456863  0.064706  0.306704  0.001961  0.462675  0.456863  0.856863  0.272748  0.382353  0.798039  0.896078  0.905211   0.919608  0.915686  0.727451
3569  0.437255  0.037255  0.299777  0.001961  0.455698  0.437255  0.825490  0.269412  0.374510  0.762745  0.884314  0.884340   0.907843  0.900000  0.692157
3570  0.449020  0.021569  0.292754  0.001961  0.448897  0.449020  0.801961  0.266128  0.374510  0.731373  0.860784  0.875085   0.892157  0.892157  0.664706
3571  0.441176  0.013725  0.285646  0.029412  0.442119  0.550980  0.770588  0.262873  0.366667  0.703922  0.849020  0.862379   0.880392  0.888235  0.641176
3572  0.437255  0.009804  0.278259  0.045098  0.435600  0.433333  0.747059  0.259708  0.362745  0.680392  0.821569  0.843359   0.872549  0.864706  0.621569
3573  0.421569  0.005882  0.263478  0.041176  0.423451  0.421569  0.711765  0.253528  0.354902  0.641176  0.801961  0.820778   0.849020  0.852941  0.598039
3574  0.421569  0.005882  0.256040  0.041176  0.422131  0.401961  0.680392  0.250505  0.350980  0.629412  0.786275  0.806383   0.833333  0.841176  0.590196
3575  0.421569  0.005882  0.248586  0.582353  0.425943  0.390196  0.668627  0.247571  0.347059  0.621569  0.770588  0.791905   0.821569  0.825490  0.590196
3576  0.433333  0.005882  0.241152  0.570588  0.437780  0.366667  0.633333  0.244647  0.343137  0.598039  0.754902  0.777601   0.809804  0.813725  0.582353
3577  0.441176  0.005882  0.234282  0.558824  0.442823  0.339216  0.633333  0.241816  0.339216  0.586275  0.739216  0.763623   0.798039  0.801961  0.582353
3578  0.445098  0.005882  0.226151  0.554902  0.447028  0.300000  0.609804  0.239017  0.343137  0.582353  0.723529  0.749979   0.786275  0.790196  0.574510
3579  0.449020  0.005882  0.218665  0.543137  0.450252  0.280392  0.601961  0.236318  0.354902  0.562745  0.707843  0.736662   0.774510  0.778431  0.570588
3580  0.445098  0.005882  0.211445  0.535294  0.449265  0.260784  0.578431  0.233897  0.366667  0.554902  0.696078  0.723910   0.762745  0.766667  0.570588
3581  0.445098  0.005882  0.204275  0.527451  0.446244  0.245098  0.578431  0.231992  0.374510  0.543137  0.680392  0.711283   0.750980  0.758824  0.562745
3582  0.429412  0.005882  0.270894  0.045098  0.430691  0.429412  0.731373  0.256595  0.358824  0.660784  0.817647  0.835172   0.860784  0.864706  0.609804
3583  0.441176  0.005882  0.197726  0.515686  0.445363  0.225490  0.562745  0.233499  0.374510  0.531373  0.668627  0.700209   0.739216  0.747059  0.558824
3584  0.680392  0.809804  0.509704  0.778431  0.713271  0.731373  0.609804  0.646546  0.660784  0.652941  0.688235  0.688235   0.496078  0.688235  0.700000
3585  0.680392  0.774510  0.462466  0.747059  0.681391  0.676471  0.609804  0.600863  0.617647  0.629412  0.645098  0.645098   0.445098  0.645098  0.660784
3586  0.652941  0.739216  0.419468  0.715686  0.653343  0.617647  0.586275  0.563208  0.586275  0.586275  0.598039  0.601459   0.409804  0.601961  0.629412
3587  0.625490  0.707843  0.382112  0.684314  0.627087  0.633333  0.547059  0.528588  0.598039  0.547059  0.715686  0.714061   0.398039  0.743137  0.617647
3588  0.601961  0.676471  0.348459  0.656863  0.606473  0.570588  0.523529  0.549490  0.574510  0.519608  0.700000  0.692061   0.398039  0.723529  0.625490
3589  0.562745  0.609804  0.294107  0.609804  0.563670  0.527451  0.558824  0.501804  0.531373  0.586275  0.652941  0.672523   0.492157  0.684314  0.637255
3590  0.547059  0.578431  0.269745  0.590196  0.546706  0.460784  0.547059  0.482575  0.511765  0.570588  0.633333  0.649051   0.476471  0.660784  0.629412
3591  0.531373  0.550980  0.250069  0.566667  0.530751  0.476471  0.539216  0.463288  0.496078  0.558824  0.613725  0.629267   0.460784  0.641176  0.625490
3592  0.511765  0.519608  0.230468  0.547059  0.517011  0.452941  0.531373  0.445268  0.480392  0.543137  0.601961  0.614233   0.456863  0.625490  0.617647
3593  0.503922  0.488235  0.214887  0.531373  0.505046  0.421569  0.535294  0.429568  0.460784  0.539216  0.586275  0.597610   0.452941  0.609804  0.609804
3594  0.492157  0.460784  0.197422  0.515686  0.491988  0.401961  0.543137  0.412470  0.449020  0.527451  0.574510  0.578153   0.452941  0.590196  0.601961
3595  0.480392  0.441176  0.182197  0.500000  0.481220  0.374510  0.543137  0.399319  0.437255  0.511765  0.554902  0.568944   0.460784  0.582353  0.594118
3596  0.472549  0.413725  0.168465  0.484314  0.471817  0.358824  0.550980  0.386667  0.429412  0.511765  0.547059  0.557058   0.464706  0.570588  0.586275
3597  0.460784  0.390196  0.155209  0.468627  0.464661  0.362745  0.554902  0.373772  0.417647  0.503922  0.535294  0.542204   0.468627  0.554902  0.582353
3598  0.582353  0.641176  0.319450  0.633333  0.582746  0.550980  0.574510  0.525016  0.550980  0.598039  0.672549  0.695312   0.409804  0.707843  0.637255
3599  0.452941  0.366667  0.142963  0.460784  0.457377  0.339216  0.550980  0.362756  0.409804  0.492157  0.515686  0.542314   0.472549  0.558824  0.570588
3600  0.601961  0.656863  0.493772  0.645098  0.605959  0.613725  0.409804  0.591890  0.598039  0.441176  0.641176  0.645256   0.480392  0.652941  0.617647
3601  0.550980  0.601961  0.434357  0.590196  0.552407  0.566667  0.441176  0.536215  0.543137  0.460784  0.586275  0.597900   0.425490  0.605882  0.570588
3602  0.503922  0.554902  0.382301  0.543137  0.505831  0.531373  0.433333  0.486261  0.496078  0.441176  0.550980  0.543987   0.378431  0.550980  0.531373
3603  0.464706  0.507843  0.336613  0.500000  0.466399  0.449020  0.413725  0.442657  0.452941  0.421569  0.511765  0.512122   0.343137  0.519608  0.492157
3604  0.425490  0.464706  0.296829  0.460784  0.429022  0.401961  0.401961  0.403657  0.413725  0.409804  0.472549  0.474213   0.319608  0.480392  0.460784
3605  0.362745  0.394118  0.233618  0.394118  0.366491  0.358824  0.378431  0.337677  0.350980  0.386275  0.405882  0.406413   0.276471  0.409804  0.405882
3606  0.339216  0.358824  0.209347  0.366667  0.339334  0.315686  0.723529  0.309924  0.323529  0.374510  0.378431  0.378900   0.260784  0.382353  0.378431
